year,region,province_src,name_src,mayor_votes,psgc10,match_method
2022,REGION I,ILOCOS SUR,SAN EMILIO,4811,0102917000,cur:exact
2022,REGION I,ILOCOS SUR,SAN ESTEBAN,4957,0102918000,cur:exact
2022,REGION I,ILOCOS SUR,SAN ILDEFONSO,5023,0102919000,cur:exact
2022,REGION I,ILOCOS SUR,SAN JUAN,13309,0102920000,cur:exact
2022,REGION I,ILOCOS SUR,SAN VICENTE,7902,0102921000,cur:exact
2022,REGION I,ILOCOS SUR,SANTA,7351,0102922000,cur:exact
2022,REGION I,ILOCOS SUR,SANTA CATALINA,9102,0102923000,cur:exact
2022,REGION I,ILOCOS SUR,SANTA CRUZ,21039,0102924000,cur:exact
2022,REGION I,ILOCOS SUR,SANTA LUCIA,14854,0102925000,cur:exact
2022,REGION I,ILOCOS SUR,SANTA MARIA,17546,0102926000,cur:exact
2022,REGION I,ILOCOS SUR,SANTIAGO,11302,0102927000,cur:exact
2022,REGION I,ILOCOS SUR,SANTO DOMINGO,16971,0102928000,cur:exact
2022,REGION I,ILOCOS SUR,SIGAY,1770,0102929000,cur:exact
2022,REGION I,ILOCOS SUR,SINAIT,16531,0102930000,cur:exact
2022,REGION I,ILOCOS SUR,SUGPON,1949,0102931000,cur:exact
2022,REGION I,ILOCOS SUR,SUYO,5393,0102932000,cur:exact
2022,REGION I,ILOCOS SUR,TAGUDIN,24396,0102933000,cur:exact
2022,REGION I,ILOCOS SUR,VIGAN,29887,0102934000,cur:based
2022,REGION I,LA UNION,AGOO,37967,0103301000,cur:exact
2022,REGION I,LA UNION,ARINGAY,27242,0103302000,cur:exact
2022,REGION I,LA UNION,BACNOTAN,21295,0103303000,cur:exact
2022,REGION I,LA UNION,BAGULIN,8437,0103304000,cur:exact
2022,REGION I,LA UNION,BALAOAN,22721,0103305000,cur:exact
2022,REGION I,LA UNION,BANGAR,17826,0103306000,cur:exact
2022,REGION I,LA UNION,BAUANG,42196,0103307000,cur:exact
2022,REGION I,LA UNION,BURGOS,5741,0103308000,cur:exact
2022,REGION I,LA UNION,CABA,12145,0103309000,cur:exact
2022,REGION I,LA UNION,LUNA,21435,0103310000,cur:exact
2022,REGION I,LA UNION,NAGUILIAN,29930,0103311000,cur:exact
2022,REGION I,LA UNION,PUGO,7608,0103312000,cur:exact
2022,REGION I,LA UNION,ROSARIO,29743,0103313000,cur:exact
2022,REGION I,LA UNION,SAN FERNANDO,65916,0103314000,cur:based
2022,REGION I,LA UNION,SAN GABRIEL,11563,0103315000,cur:exact
2022,REGION I,LA UNION,SAN JUAN,20813,0103316000,cur:exact
2022,REGION I,LA UNION,SANTO TOMAS,21542,0103317000,cur:exact
2022,REGION I,LA UNION,SANTOL,7996,0103318000,cur:exact
2022,REGION I,LA UNION,SUDIPEN,11219,0103319000,cur:exact
2022,REGION I,LA UNION,TUBAO,17235,0103320000,cur:exact
2022,REGION I,PANGASINAN,AGNO,17091,0105501000,cur:exact
2022,REGION I,PANGASINAN,AGUILAR,25542,0105502000,cur:exact
2022,REGION I,PANGASINAN,ALAMINOS,51462,0105503000,cur:based
2022,REGION I,PANGASINAN,ALCALA,25119,0105504000,cur:exact
2022,REGION I,PANGASINAN,ANDA,22077,0105505000,cur:exact
2022,REGION I,PANGASINAN,ASINGAN,27743,0105506000,cur:exact
2022,REGION I,PANGASINAN,BALUNGAO,17506,0105507000,cur:exact
2022,REGION I,PANGASINAN,BANI,26375,0105508000,cur:exact
2022,REGION I,PANGASINAN,BASISTA,21343,0105509000,cur:exact
2022,REGION I,PANGASINAN,BAUTISTA,18381,0105510000,cur:exact
2022,REGION I,PANGASINAN,BAYAMBANG,69586,0105511000,cur:exact
2022,REGION I,PANGASINAN,BINALONAN,31544,0105512000,cur:exact
2022,REGION I,PANGASINAN,BINMALEY,51584,0105513000,cur:exact
2022,REGION I,PANGASINAN,BOLINAO,38132,0105514000,cur:exact
2022,REGION I,PANGASINAN,BUGALLON,41316,0105515000,cur:exact
2022,REGION I,PANGASINAN,BURGOS,11638,0105516000,cur:exact
2022,REGION I,PANGASINAN,CALASIAO,57365,0105517000,cur:exact
2022,REGION I,PANGASINAN,DAGUPAN,120958,0105518000,cur:based
2022,REGION I,PANGASINAN,DASOL,19905,0105519000,cur:exact
2022,REGION I,PANGASINAN,INFANTA,14407,0105520000,cur:exact
2022,REGION I,PANGASINAN,LABRADOR,16216,0105521000,cur:exact
2022,REGION I,PANGASINAN,LAOAC,19015,0105548000,cur:exact
2022,REGION I,PANGASINAN,LINGAYEN,60773,0105522000,cur:exact
2022,REGION I,PANGASINAN,MABINI,15126,0105523000,cur:exact
2022,REGION I,PANGASINAN,MALASIQUI,71704,0105524000,cur:exact
2022,REGION I,PANGASINAN,MANAOAG,39848,0105525000,cur:exact
2022,REGION I,PANGASINAN,MANGALDAN,58690,0105526000,cur:exact
2022,REGION I,PANGASINAN,MANGATAREM,39917,0105527000,cur:exact
2022,REGION I,PANGASINAN,MAPANDAN,22536,0105528000,cur:exact
2022,REGION I,PANGASINAN,NATIVIDAD,15195,0105529000,cur:exact
2022,REGION I,PANGASINAN,POZORRUBIO,41814,0105530000,cur:exact
2022,REGION I,PANGASINAN,ROSALES,38636,0105531000,cur:exact
2022,REGION I,PANGASINAN,SAN CARLOS,101017,0105532000,cur:based
2022,REGION I,PANGASINAN,SAN FABIAN,46486,0105533000,cur:exact
2022,REGION I,PANGASINAN,SAN JACINTO,24269,0105534000,cur:exact
2022,REGION I,PANGASINAN,SAN MANUEL,25429,0105535000,cur:exact
2022,REGION I,PANGASINAN,SAN NICOLAS,22232,0105536000,cur:exact
2022,REGION I,PANGASINAN,SAN QUINTIN,20441,0105537000,cur:exact
2022,REGION I,PANGASINAN,SANTA BARBARA,48336,0105538000,cur:exact
2022,REGION I,PANGASINAN,SANTA MARIA,19523,0105539000,cur:exact
