user_country,friend_country,user_region,friend_region,scaled_sci
PH,PH,PHL.24_1,PHL.51_1,10964
PH,PH,PHL.64_1,PHL.14_1,12646
PH,PH,PHL.14_1,PHL.64_1,12646
PH,PH,PHL.24_1,PHL.14_1,14940
PH,PH,PHL.14_1,PHL.24_1,14940
PH,PH,PHL.68_1,PHL.40_1,6784
PH,PH,PHL.40_1,PHL.68_1,6784
PH,PH,PHL.81_1,PHL.58_1,7832
PH,PH,PHL.58_1,PHL.81_1,7832
PH,PH,PHL.77_1,PHL.2_1,7672
PH,PH,PHL.2_1,PHL.77_1,7672
PH,PH,PHL.38_1,PHL.2_1,4244
PH,PH,PHL.2_1,PHL.38_1,4244
PH,PH,PHL.48_1,PHL.15_1,22970
PH,PH,PHL.15_1,PHL.48_1,22970
PH,PH,PHL.78_1,PHL.23_1,7897
PH,PH,PHL.23_1,PHL.78_1,7897
PH,PH,PHL.41_1,PHL.16_1,41986
PH,PH,PHL.16_1,PHL.41_1,41986
PH,PH,PHL.64_1,PHL.3_1,8342
PH,PH,PHL.3_1,PHL.64_1,8342
PH,PH,PHL.3_1,PHL.3_1,2935162
PH,PH,PHL.28_1,PHL.27_1,151337
PH,PH,PHL.27_1,PHL.28_1,151337
PH,PH,PHL.48_1,PHL.31_1,6949
PH,PH,PHL.31_1,PHL.48_1,6949
PH,PH,PHL.62_1,PHL.5_1,12015
PH,PH,PHL.5_1,PHL.62_1,12015
PH,PH,PHL.41_1,PHL.35_1,4167
PH,PH,PHL.35_1,PHL.41_1,4167
PH,PH,PHL.59_1,PHL.14_1,9675
PH,PH,PHL.14_1,PHL.59_1,9675
PH,PH,PHL.61_1,PHL.40_1,9241
PH,PH,PHL.40_1,PHL.61_1,9241
PH,PH,PHL.53_1,PHL.42_1,57850
PH,PH,PHL.42_1,PHL.53_1,57850
PH,PH,PHL.42_1,PHL.22_1,4344
PH,PH,PHL.22_1,PHL.42_1,4344
PH,PH,PHL.3_1,PHL.34_1,4652
PH,PH,PHL.34_1,PHL.3_1,4652
PH,PH,PHL.34_1,PHL.2_1,4164
PH,PH,PHL.2_1,PHL.34_1,4164
PH,PH,PHL.2_1,PHL.27_1,25729
PH,PH,PHL.27_1,PHL.2_1,25729
PH,PH,PHL.56_1,PHL.32_1,4063
PH,PH,PHL.32_1,PHL.56_1,4063
PH,PH,PHL.42_1,PHL.34_1,4525
PH,PH,PHL.34_1,PHL.42_1,4525
PH,PH,PHL.77_1,PHL.69_1,4657
PH,PH,PHL.69_1,PHL.77_1,4657
PH,PH,PHL.70_1,PHL.1_1,4763
PH,PH,PHL.1_1,PHL.70_1,4763
PH,PH,PHL.51_1,PHL.46_1,10272
PH,PH,PHL.46_1,PHL.51_1,10272
PH,PH,PHL.42_1,PHL.18_1,4327
PH,PH,PHL.18_1,PHL.42_1,4327
PH,PH,PHL.79_1,PHL.20_1,7800
PH,PH,PHL.20_1,PHL.79_1,7800
PH,PH,PHL.32_1,PHL.20_1,6197
PH,PH,PHL.20_1,PHL.32_1,6197
PH,PH,PHL.30_1,PHL.21_1,19850
PH,PH,PHL.21_1,PHL.30_1,19850
PH,PH,PHL.65_1,PHL.50_1,8492
PH,PH,PHL.50_1,PHL.65_1,8492
PH,PH,PHL.72_1,PHL.45_1,5250
PH,PH,PHL.45_1,PHL.72_1,5250
PH,PH,PHL.9_1,PHL.2_1,7430
PH,PH,PHL.2_1,PHL.9_1,7430
PH,PH,PHL.8_1,PHL.50_1,21363
PH,PH,PHL.50_1,PHL.8_1,21363
PH,PH,PHL.36_1,PHL.12_1,6192
PH,PH,PHL.12_1,PHL.36_1,6192
PH,PH,PHL.6_1,PHL.23_1,6799
PH,PH,PHL.23_1,PHL.6_1,6799
PH,PH,PHL.71_1,PHL.58_1,6597
PH,PH,PHL.58_1,PHL.71_1,6597
PH,PH,PHL.2_1,PHL.13_1,5370
PH,PH,PHL.13_1,PHL.2_1,5370
PH,PH,PHL.44_1,PHL.13_1,5062
PH,PH,PHL.13_1,PHL.44_1,5062
PH,PH,PHL.51_1,PHL.3_1,10373
PH,PH,PHL.3_1,PHL.51_1,10373
PH,PH,PHL.41_1,PHL.30_1,19228
PH,PH,PHL.30_1,PHL.41_1,19228
PH,PH,PHL.8_1,PHL.15_1,5411
PH,PH,PHL.15_1,PHL.8_1,5411
PH,PH,PHL.80_1,PHL.63_1,4818
PH,PH,PHL.63_1,PHL.80_1,4818
PH,PH,PHL.8_1,PHL.34_1,8690
PH,PH,PHL.34_1,PHL.8_1,8690
PH,PH,PHL.57_1,PHL.15_1,6746
PH,PH,PHL.15_1,PHL.57_1,6746
PH,PH,PHL.74_1,PHL.6_1,8388
PH,PH,PHL.6_1,PHL.74_1,8388
PH,PH,PHL.9_1,PHL.43_1,5324
PH,PH,PHL.43_1,PHL.9_1,5324
PH,PH,PHL.9_1,PHL.55_1,3437
PH,PH,PHL.55_1,PHL.9_1,3437
PH,PH,PHL.37_1,PHL.32_1,4403
PH,PH,PHL.32_1,PHL.37_1,4403
PH,PH,PHL.73_1,PHL.25_1,4673
PH,PH,PHL.25_1,PHL.73_1,4673
PH,PH,PHL.25_1,PHL.13_1,4170
PH,PH,PHL.13_1,PHL.25_1,4170
PH,PH,PHL.61_1,PHL.24_1,10010
PH,PH,PHL.24_1,PHL.61_1,10010
PH,PH,PHL.62_1,PHL.24_1,18846
PH,PH,PHL.24_1,PHL.62_1,18846
PH,PH,PHL.59_1,PHL.16_1,10428
PH,PH,PHL.16_1,PHL.59_1,10428
PH,PH,PHL.72_1,PHL.31_1,6712
PH,PH,PHL.31_1,PHL.72_1,6712
PH,PH,PHL.68_1,PHL.56_1,3660
PH,PH,PHL.56_1,PHL.68_1,3660
PH,PH,PHL.55_1,PHL.22_1,5406
PH,PH,PHL.22_1,PHL.55_1,5406
PH,PH,PHL.77_1,PHL.43_1,5067
PH,PH,PHL.43_1,PHL.77_1,5067
PH,PH,PHL.57_1,PHL.25_1,5596
PH,PH,PHL.25_1,PHL.57_1,5596
PH,PH,PHL.81_1,PHL.25_1,17475
PH,PH,PHL.25_1,PHL.81_1,17475
PH,PH,PHL.66_1,PHL.42_1,5449
PH,PH,PHL.42_1,PHL.66_1,5449
PH,PH,PHL.61_1,PHL.56_1,17453
PH,PH,PHL.56_1,PHL.61_1,17453
PH,PH,PHL.72_1,PHL.57_1,8383
PH,PH,PHL.57_1,PHL.72_1,8383
PH,PH,PHL.8_1,PHL.68_1,5496
PH,PH,PHL.68_1,PHL.8_1,5496
PH,PH,PHL.75_1,PHL.30_1,74465
PH,PH,PHL.30_1,PHL.75_1,74465
PH,PH,PHL.54_1,PHL.54_1,2962304
PH,PH,PHL.73_1,PHL.1_1,12004
PH,PH,PHL.1_1,PHL.73_1,12004
PH,PH,PHL.46_1,PHL.26_1,10614
PH,PH,PHL.26_1,PHL.46_1,10614
PH,PH,PHL.69_1,PHL.53_1,6228
PH,PH,PHL.53_1,PHL.69_1,6228
PH,PH,PHL.59_1,PHL.56_1,5928
PH,PH,PHL.56_1,PHL.59_1,5928
PH,PH,PHL.72_1,PHL.56_1,5046
PH,PH,PHL.56_1,PHL.72_1,5046
PH,PH,PHL.36_1,PHL.28_1,6810
PH,PH,PHL.28_1,PHL.36_1,6810
PH,PH,PHL.41_1,PHL.3_1,20752
PH,PH,PHL.3_1,PHL.41_1,20752
PH,PH,PHL.81_1,PHL.44_1,20770
PH,PH,PHL.44_1,PHL.81_1,20770
PH,PH,PHL.35_1,PHL.30_1,4623
PH,PH,PHL.30_1,PHL.35_1,4623
PH,PH,PHL.78_1,PHL.54_1,10135
PH,PH,PHL.54_1,PHL.78_1,10135
PH,PH,PHL.51_1,PHL.34_1,4049
PH,PH,PHL.34_1,PHL.51_1,4049
PH,PH,PHL.34_1,PHL.12_1,5326
PH,PH,PHL.12_1,PHL.34_1,5326
PH,PH,PHL.61_1,PHL.23_1,5864
PH,PH,PHL.23_1,PHL.61_1,5864
PH,PH,PHL.64_1,PHL.25_1,6157
PH,PH,PHL.25_1,PHL.64_1,6157
PH,PH,PHL.79_1,PHL.49_1,23339
PH,PH,PHL.49_1,PHL.79_1,23339
PH,PH,PHL.42_1,PHL.26_1,10272
PH,PH,PHL.26_1,PHL.42_1,10272
PH,PH,PHL.40_1,PHL.29_1,5696
PH,PH,PHL.29_1,PHL.40_1,5696
PH,PH,PHL.32_1,PHL.19_1,5946
PH,PH,PHL.19_1,PHL.32_1,5946
PH,PH,PHL.54_1,PHL.45_1,7631
PH,PH,PHL.45_1,PHL.54_1,7631
PH,PH,PHL.71_1,PHL.2_1,31560
PH,PH,PHL.2_1,PHL.71_1,31560
PH,PH,PHL.73_1,PHL.53_1,29270
PH,PH,PHL.53_1,PHL.73_1,29270
PH,PH,PHL.53_1,PHL.14_1,8056
PH,PH,PHL.14_1,PHL.53_1,8056
PH,PH,PHL.62_1,PHL.52_1,6007
PH,PH,PHL.52_1,PHL.62_1,6007
PH,PH,PHL.7_1,PHL.69_1,5807
PH,PH,PHL.69_1,PHL.7_1,5807
PH,PH,PHL.76_1,PHL.51_1,5325
PH,PH,PHL.51_1,PHL.76_1,5325
PH,PH,PHL.70_1,PHL.66_1,6907
PH,PH,PHL.66_1,PHL.70_1,6907
PH,PH,PHL.39_1,PHL.28_1,4085
PH,PH,PHL.28_1,PHL.39_1,4085
PH,PH,PHL.62_1,PHL.57_1,11919
PH,PH,PHL.57_1,PHL.62_1,11919
PH,PH,PHL.4_1,PHL.29_1,7191
PH,PH,PHL.29_1,PHL.4_1,7191
PH,PH,PHL.76_1,PHL.33_1,6839
PH,PH,PHL.33_1,PHL.76_1,6839
PH,PH,PHL.36_1,PHL.22_1,147837
PH,PH,PHL.22_1,PHL.36_1,147837
PH,PH,PHL.66_1,PHL.52_1,10004
PH,PH,PHL.52_1,PHL.66_1,10004
PH,PH,PHL.76_1,PHL.56_1,11517
PH,PH,PHL.56_1,PHL.76_1,11517
PH,PH,PHL.76_1,PHL.66_1,6576
PH,PH,PHL.66_1,PHL.76_1,6576
PH,PH,PHL.48_1,PHL.28_1,14947
PH,PH,PHL.28_1,PHL.48_1,14947
PH,PH,PHL.8_1,PHL.36_1,5115
PH,PH,PHL.36_1,PHL.8_1,5115
PH,PH,PHL.5_1,PHL.33_1,4048
PH,PH,PHL.33_1,PHL.5_1,4048
PH,PH,PHL.57_1,PHL.10_1,8670
PH,PH,PHL.10_1,PHL.57_1,8670
PH,PH,PHL.62_1,PHL.55_1,6985
PH,PH,PHL.55_1,PHL.62_1,6985
PH,PH,PHL.60_1,PHL.60_1,528585
PH,PH,PHL.4_1,PHL.25_1,7299
PH,PH,PHL.25_1,PHL.4_1,7299
PH,PH,PHL.37_1,PHL.14_1,4915
PH,PH,PHL.14_1,PHL.37_1,4915
PH,PH,PHL.72_1,PHL.62_1,5140
PH,PH,PHL.62_1,PHL.72_1,5140
PH,PH,PHL.48_1,PHL.36_1,7212
PH,PH,PHL.36_1,PHL.48_1,7212
PH,PH,PHL.29_1,PHL.21_1,14922
PH,PH,PHL.21_1,PHL.29_1,14922
PH,PH,PHL.3_1,PHL.11_1,5144
PH,PH,PHL.11_1,PHL.3_1,5144
PH,PH,PHL.8_1,PHL.11_1,21353
PH,PH,PHL.11_1,PHL.8_1,21353
PH,PH,PHL.3_1,PHL.28_1,52462
PH,PH,PHL.28_1,PHL.3_1,52462
PH,PH,PHL.68_1,PHL.43_1,12178
PH,PH,PHL.43_1,PHL.68_1,12178
PH,PH,PHL.62_1,PHL.31_1,6553
PH,PH,PHL.31_1,PHL.62_1,6553
PH,PH,PHL.29_1,PHL.29_1,3542374
PH,PH,PHL.8_1,PHL.79_1,6867
PH,PH,PHL.79_1,PHL.8_1,6867
PH,PH,PHL.57_1,PHL.40_1,16279
PH,PH,PHL.40_1,PHL.57_1,16279
PH,PH,PHL.77_1,PHL.19_1,5116
PH,PH,PHL.19_1,PHL.77_1,5116
PH,PH,PHL.18_1,PHL.12_1,5746
PH,PH,PHL.12_1,PHL.18_1,5746
PH,PH,PHL.9_1,PHL.25_1,6047
PH,PH,PHL.25_1,PHL.9_1,6047
PH,PH,PHL.76_1,PHL.68_1,4258
PH,PH,PHL.68_1,PHL.76_1,4258
PH,PH,PHL.77_1,PHL.26_1,7693
PH,PH,PHL.26_1,PHL.77_1,7693
PH,PH,PHL.27_1,PHL.14_1,9071
PH,PH,PHL.14_1,PHL.27_1,9071
PH,PH,PHL.57_1,PHL.31_1,8012
PH,PH,PHL.31_1,PHL.57_1,8012
PH,PH,PHL.70_1,PHL.36_1,12271
PH,PH,PHL.36_1,PHL.70_1,12271
PH,PH,PHL.38_1,PHL.36_1,3822
PH,PH,PHL.36_1,PHL.38_1,3822
PH,PH,PHL.78_1,PHL.17_1,11679
PH,PH,PHL.17_1,PHL.78_1,11679
PH,PH,PHL.57_1,PHL.56_1,6686
PH,PH,PHL.56_1,PHL.57_1,6686
PH,PH,PHL.7_1,PHL.57_1,7496
PH,PH,PHL.57_1,PHL.7_1,7496
PH,PH,PHL.33_1,PHL.16_1,6250
PH,PH,PHL.16_1,PHL.33_1,6250
PH,PH,PHL.53_1,PHL.1_1,5988
PH,PH,PHL.1_1,PHL.53_1,5988
PH,PH,PHL.5_1,PHL.52_1,6775
PH,PH,PHL.52_1,PHL.5_1,6775
PH,PH,PHL.20_1,PHL.10_1,7706
PH,PH,PHL.10_1,PHL.20_1,7706
PH,PH,PHL.57_1,PHL.39_1,7430
PH,PH,PHL.39_1,PHL.57_1,7430
PH,PH,PHL.3_1,PHL.25_1,15001
PH,PH,PHL.25_1,PHL.3_1,15001
PH,PH,PHL.30_1,PHL.22_1,8252
PH,PH,PHL.22_1,PHL.30_1,8252
PH,PH,PHL.74_1,PHL.48_1,16650
PH,PH,PHL.48_1,PHL.74_1,16650
PH,PH,PHL.74_1,PHL.27_1,20888
PH,PH,PHL.27_1,PHL.74_1,20888
PH,PH,PHL.71_1,PHL.34_1,3963
PH,PH,PHL.34_1,PHL.71_1,3963
PH,PH,PHL.28_1,PHL.15_1,15690
PH,PH,PHL.15_1,PHL.28_1,15690
PH,PH,PHL.48_1,PHL.14_1,10098
PH,PH,PHL.14_1,PHL.48_1,10098
PH,PH,PHL.9_1,PHL.31_1,5744
PH,PH,PHL.31_1,PHL.9_1,5744
PH,PH,PHL.47_1,PHL.36_1,12628
PH,PH,PHL.36_1,PHL.47_1,12628
PH,PH,PHL.54_1,PHL.36_1,6459
PH,PH,PHL.36_1,PHL.54_1,6459
PH,PH,PHL.79_1,PHL.74_1,14950
PH,PH,PHL.74_1,PHL.79_1,14950
PH,PH,PHL.81_1,PHL.29_1,15052
PH,PH,PHL.29_1,PHL.81_1,15052
PH,PH,PHL.66_1,PHL.57_1,9130
PH,PH,PHL.57_1,PHL.66_1,9130
PH,PH,PHL.76_1,PHL.74_1,5045
PH,PH,PHL.74_1,PHL.76_1,5045
PH,PH,PHL.67_1,PHL.52_1,13248
PH,PH,PHL.52_1,PHL.67_1,13248
PH,PH,PHL.65_1,PHL.48_1,7142
PH,PH,PHL.48_1,PHL.65_1,7142
PH,PH,PHL.1_1,PHL.11_1,10371
PH,PH,PHL.11_1,PHL.1_1,10371
PH,PH,PHL.68_1,PHL.2_1,14196
PH,PH,PHL.2_1,PHL.68_1,14196
PH,PH,PHL.19_1,PHL.12_1,16716
PH,PH,PHL.12_1,PHL.19_1,16716
PH,PH,PHL.50_1,PHL.23_1,7013
PH,PH,PHL.23_1,PHL.50_1,7013
PH,PH,PHL.3_1,PHL.10_1,5402
PH,PH,PHL.10_1,PHL.3_1,5402
PH,PH,PHL.7_1,PHL.17_1,6820
PH,PH,PHL.17_1,PHL.7_1,6820
PH,PH,PHL.61_1,PHL.13_1,54575
PH,PH,PHL.13_1,PHL.61_1,54575
PH,PH,PHL.76_1,PHL.53_1,4913
PH,PH,PHL.53_1,PHL.76_1,4913
PH,PH,PHL.72_1,PHL.59_1,9875
PH,PH,PHL.59_1,PHL.72_1,9875
PH,PH,PHL.71_1,PHL.27_1,16032
PH,PH,PHL.27_1,PHL.71_1,16032
PH,PH,PHL.61_1,PHL.30_1,4962
PH,PH,PHL.30_1,PHL.61_1,4962
PH,PH,PHL.58_1,PHL.31_1,6870
PH,PH,PHL.31_1,PHL.58_1,6870
PH,PH,PHL.76_1,PHL.38_1,7789
PH,PH,PHL.38_1,PHL.76_1,7789
PH,PH,PHL.61_1,PHL.51_1,4930
PH,PH,PHL.51_1,PHL.61_1,4930
PH,PH,PHL.31_1,PHL.10_1,7769
PH,PH,PHL.10_1,PHL.31_1,7769
PH,PH,PHL.63_1,PHL.24_1,6683
PH,PH,PHL.24_1,PHL.63_1,6683
PH,PH,PHL.46_1,PHL.37_1,6197
PH,PH,PHL.37_1,PHL.46_1,6197
PH,PH,PHL.78_1,PHL.32_1,5908
PH,PH,PHL.32_1,PHL.78_1,5908
PH,PH,PHL.40_1,PHL.31_1,10756
PH,PH,PHL.31_1,PHL.40_1,10756
PH,PH,PHL.30_1,PHL.23_1,8039
PH,PH,PHL.23_1,PHL.30_1,8039
PH,PH,PHL.46_1,PHL.25_1,17692
PH,PH,PHL.25_1,PHL.46_1,17692
PH,PH,PHL.76_1,PHL.13_1,21192
PH,PH,PHL.13_1,PHL.76_1,21192
PH,PH,PHL.51_1,PHL.1_1,4967
PH,PH,PHL.1_1,PHL.51_1,4967
PH,PH,PHL.33_1,PHL.32_1,3982
PH,PH,PHL.32_1,PHL.33_1,3982
PH,PH,PHL.63_1,PHL.34_1,17950
PH,PH,PHL.34_1,PHL.63_1,17950
PH,PH,PHL.72_1,PHL.39_1,4829
PH,PH,PHL.39_1,PHL.72_1,4829
PH,PH,PHL.56_1,PHL.13_1,157253
PH,PH,PHL.13_1,PHL.56_1,157253
PH,PH,PHL.35_1,PHL.13_1,84644
PH,PH,PHL.13_1,PHL.35_1,84644
PH,PH,PHL.62_1,PHL.10_1,7939
PH,PH,PHL.10_1,PHL.62_1,7939
PH,PH,PHL.69_1,PHL.20_1,24495
PH,PH,PHL.20_1,PHL.69_1,24495
PH,PH,PHL.52_1,PHL.35_1,4523
PH,PH,PHL.35_1,PHL.52_1,4523
PH,PH,PHL.65_1,PHL.33_1,4981
PH,PH,PHL.33_1,PHL.65_1,4981
PH,PH,PHL.75_1,PHL.70_1,15809
PH,PH,PHL.70_1,PHL.75_1,15809
PH,PH,PHL.21_1,PHL.16_1,84204
PH,PH,PHL.16_1,PHL.21_1,84204
PH,PH,PHL.62_1,PHL.16_1,5495
PH,PH,PHL.16_1,PHL.62_1,5495
PH,PH,PHL.25_1,PHL.16_1,16043
PH,PH,PHL.16_1,PHL.25_1,16043
PH,PH,PHL.37_1,PHL.24_1,8199
PH,PH,PHL.24_1,PHL.37_1,8199
PH,PH,PHL.5_1,PHL.4_1,6937
PH,PH,PHL.4_1,PHL.5_1,6937
PH,PH,PHL.79_1,PHL.4_1,8245
PH,PH,PHL.4_1,PHL.79_1,8245
PH,PH,PHL.55_1,PHL.49_1,4526
PH,PH,PHL.49_1,PHL.55_1,4526
PH,PH,PHL.67_1,PHL.34_1,3899
PH,PH,PHL.34_1,PHL.67_1,3899
PH,PH,PHL.27_1,PHL.17_1,5416
PH,PH,PHL.17_1,PHL.27_1,5416
PH,PH,PHL.26_1,PHL.22_1,7855
PH,PH,PHL.22_1,PHL.26_1,7855
PH,PH,PHL.51_1,PHL.10_1,6338
PH,PH,PHL.10_1,PHL.51_1,6338
PH,PH,PHL.31_1,PHL.29_1,7535
PH,PH,PHL.29_1,PHL.31_1,7535
PH,PH,PHL.54_1,PHL.52_1,9353
PH,PH,PHL.52_1,PHL.54_1,9353
PH,PH,PHL.67_1,PHL.22_1,8132
PH,PH,PHL.22_1,PHL.67_1,8132
PH,PH,PHL.6_1,PHL.37_1,4949
PH,PH,PHL.37_1,PHL.6_1,4949
PH,PH,PHL.78_1,PHL.66_1,9209
PH,PH,PHL.66_1,PHL.78_1,9209
PH,PH,PHL.31_1,PHL.30_1,22415
PH,PH,PHL.30_1,PHL.31_1,22415
PH,PH,PHL.5_1,PHL.5_1,1361988
PH,PH,PHL.81_1,PHL.19_1,7470
PH,PH,PHL.19_1,PHL.81_1,7470
PH,PH,PHL.30_1,PHL.24_1,11207
PH,PH,PHL.24_1,PHL.30_1,11207
PH,PH,PHL.63_1,PHL.62_1,4871
PH,PH,PHL.62_1,PHL.63_1,4871
PH,PH,PHL.39_1,PHL.27_1,4167
PH,PH,PHL.27_1,PHL.39_1,4167
PH,PH,PHL.74_1,PHL.34_1,4239
PH,PH,PHL.34_1,PHL.74_1,4239
PH,PH,PHL.33_1,PHL.28_1,3283
PH,PH,PHL.28_1,PHL.33_1,3283
PH,PH,PHL.5_1,PHL.29_1,5915
PH,PH,PHL.29_1,PHL.5_1,5915
PH,PH,PHL.7_1,PHL.42_1,5266
PH,PH,PHL.42_1,PHL.7_1,5266
PH,PH,PHL.8_1,PHL.80_1,6146
PH,PH,PHL.80_1,PHL.8_1,6146
PH,PH,PHL.47_1,PHL.16_1,7298
PH,PH,PHL.16_1,PHL.47_1,7298
PH,PH,PHL.58_1,PHL.16_1,6839
PH,PH,PHL.16_1,PHL.58_1,6839
PH,PH,PHL.68_1,PHL.67_1,10868
PH,PH,PHL.67_1,PHL.68_1,10868
PH,PH,PHL.77_1,PHL.74_1,11980
PH,PH,PHL.74_1,PHL.77_1,11980
PH,PH,PHL.49_1,PHL.40_1,6252
PH,PH,PHL.40_1,PHL.49_1,6252
PH,PH,PHL.57_1,PHL.42_1,5913
PH,PH,PHL.42_1,PHL.57_1,5913
PH,PH,PHL.6_1,PHL.36_1,85294
PH,PH,PHL.36_1,PHL.6_1,85294
PH,PH,PHL.76_1,PHL.26_1,4753
PH,PH,PHL.26_1,PHL.76_1,4753
PH,PH,PHL.68_1,PHL.59_1,9218
PH,PH,PHL.59_1,PHL.68_1,9218
PH,PH,PHL.77_1,PHL.59_1,79421
PH,PH,PHL.59_1,PHL.77_1,79421
PH,PH,PHL.21_1,PHL.15_1,32230
PH,PH,PHL.15_1,PHL.21_1,32230
PH,PH,PHL.18_1,PHL.15_1,4306
PH,PH,PHL.15_1,PHL.18_1,4306
PH,PH,PHL.55_1,PHL.13_1,20179
PH,PH,PHL.13_1,PHL.55_1,20179
PH,PH,PHL.30_1,PHL.16_1,23540
PH,PH,PHL.16_1,PHL.30_1,23540
PH,PH,PHL.72_1,PHL.1_1,6339
PH,PH,PHL.1_1,PHL.72_1,6339
PH,PH,PHL.57_1,PHL.44_1,7092
PH,PH,PHL.44_1,PHL.57_1,7092
PH,PH,PHL.32_1,PHL.30_1,9791
PH,PH,PHL.30_1,PHL.32_1,9791
PH,PH,PHL.71_1,PHL.35_1,4261
PH,PH,PHL.35_1,PHL.71_1,4261
PH,PH,PHL.8_1,PHL.17_1,14591
PH,PH,PHL.17_1,PHL.8_1,14591
PH,PH,PHL.9_1,PHL.5_1,4862
PH,PH,PHL.5_1,PHL.9_1,4862
PH,PH,PHL.64_1,PHL.29_1,6086
PH,PH,PHL.29_1,PHL.64_1,6086
PH,PH,PHL.44_1,PHL.40_1,4935
PH,PH,PHL.40_1,PHL.44_1,4935
PH,PH,PHL.8_1,PHL.62_1,40248
PH,PH,PHL.62_1,PHL.8_1,40248
PH,PH,PHL.39_1,PHL.21_1,3754
PH,PH,PHL.21_1,PHL.39_1,3754
PH,PH,PHL.69_1,PHL.47_1,20651
PH,PH,PHL.47_1,PHL.69_1,20651
PH,PH,PHL.46_1,PHL.3_1,12647
PH,PH,PHL.3_1,PHL.46_1,12647
PH,PH,PHL.35_1,PHL.27_1,4105
PH,PH,PHL.27_1,PHL.35_1,4105
PH,PH,PHL.65_1,PHL.44_1,6485
PH,PH,PHL.44_1,PHL.65_1,6485
PH,PH,PHL.57_1,PHL.41_1,6448
PH,PH,PHL.41_1,PHL.57_1,6448
PH,PH,PHL.8_1,PHL.41_1,5250
PH,PH,PHL.41_1,PHL.8_1,5250
PH,PH,PHL.8_1,PHL.74_1,6630
PH,PH,PHL.74_1,PHL.8_1,6630
PH,PH,PHL.67_1,PHL.26_1,26603
PH,PH,PHL.26_1,PHL.67_1,26603
PH,PH,PHL.78_1,PHL.40_1,8727
PH,PH,PHL.40_1,PHL.78_1,8727
PH,PH,PHL.69_1,PHL.62_1,11058
PH,PH,PHL.62_1,PHL.69_1,11058
PH,PH,PHL.9_1,PHL.36_1,4936
PH,PH,PHL.36_1,PHL.9_1,4936
PH,PH,PHL.65_1,PHL.55_1,7010
PH,PH,PHL.55_1,PHL.65_1,7010
PH,PH,PHL.31_1,PHL.11_1,5405
PH,PH,PHL.11_1,PHL.31_1,5405
PH,PH,PHL.28_1,PHL.11_1,4495
PH,PH,PHL.11_1,PHL.28_1,4495
PH,PH,PHL.58_1,PHL.19_1,10623
PH,PH,PHL.19_1,PHL.58_1,10623
PH,PH,PHL.29_1,PHL.15_1,14259
PH,PH,PHL.15_1,PHL.29_1,14259
PH,PH,PHL.59_1,PHL.15_1,9094
PH,PH,PHL.15_1,PHL.59_1,9094
PH,PH,PHL.75_1,PHL.73_1,7450
PH,PH,PHL.73_1,PHL.75_1,7450
PH,PH,PHL.39_1,PHL.29_1,3978
PH,PH,PHL.29_1,PHL.39_1,3978
PH,PH,PHL.79_1,PHL.33_1,5022
PH,PH,PHL.33_1,PHL.79_1,5022
PH,PH,PHL.69_1,PHL.52_1,7220
PH,PH,PHL.52_1,PHL.69_1,7220
PH,PH,PHL.74_1,PHL.62_1,5955
PH,PH,PHL.62_1,PHL.74_1,5955
PH,PH,PHL.9_1,PHL.40_1,4746
PH,PH,PHL.40_1,PHL.9_1,4746
PH,PH,PHL.8_1,PHL.52_1,6284
PH,PH,PHL.52_1,PHL.8_1,6284
PH,PH,PHL.74_1,PHL.14_1,13114
PH,PH,PHL.14_1,PHL.74_1,13114
PH,PH,PHL.79_1,PHL.32_1,8941
PH,PH,PHL.32_1,PHL.79_1,8941
PH,PH,PHL.79_1,PHL.72_1,14478
PH,PH,PHL.72_1,PHL.79_1,14478
PH,PH,PHL.35_1,PHL.22_1,4428
PH,PH,PHL.22_1,PHL.35_1,4428
PH,PH,PHL.27_1,PHL.10_1,4476
PH,PH,PHL.10_1,PHL.27_1,4476
PH,PH,PHL.58_1,PHL.10_1,8002
PH,PH,PHL.10_1,PHL.58_1,8002
PH,PH,PHL.36_1,PHL.24_1,10570
PH,PH,PHL.24_1,PHL.36_1,10570
PH,PH,PHL.7_1,PHL.66_1,6816
PH,PH,PHL.66_1,PHL.7_1,6816
PH,PH,PHL.57_1,PHL.57_1,4077412
PH,PH,PHL.55_1,PHL.40_1,9509
PH,PH,PHL.40_1,PHL.55_1,9509
PH,PH,PHL.7_1,PHL.22_1,5630
PH,PH,PHL.22_1,PHL.7_1,5630
PH,PH,PHL.39_1,PHL.22_1,4865
PH,PH,PHL.22_1,PHL.39_1,4865
PH,PH,PHL.76_1,PHL.21_1,4087
PH,PH,PHL.21_1,PHL.76_1,4087
PH,PH,PHL.76_1,PHL.58_1,6428
PH,PH,PHL.58_1,PHL.76_1,6428
PH,PH,PHL.58_1,PHL.56_1,6311
PH,PH,PHL.56_1,PHL.58_1,6311
PH,PH,PHL.74_1,PHL.64_1,10973
PH,PH,PHL.64_1,PHL.74_1,10973
PH,PH,PHL.48_1,PHL.35_1,4425
PH,PH,PHL.35_1,PHL.48_1,4425
PH,PH,PHL.39_1,PHL.35_1,151016
PH,PH,PHL.35_1,PHL.39_1,151016
PH,PH,PHL.72_1,PHL.64_1,6057
PH,PH,PHL.64_1,PHL.72_1,6057
PH,PH,PHL.69_1,PHL.24_1,19610
PH,PH,PHL.24_1,PHL.69_1,19610
PH,PH,PHL.7_1,PHL.71_1,4985
